"time","Pack Voltage"
"53031.315","296.8"
"53031.423","296.4"
"53031.531","296"
"53031.639","295.8"
"53031.747","295.5"
"53032.395","295.5"
"53032.503","295.3"
"53032.611","295.5"
"53032.827","295.5"
"53032.935","295.3"
"53033.043","295.1"
"53033.583","295.1"
"53033.691","294.6"
"53033.799","294.6"
"53033.907","294.5"
"53034.663","294.5"
"53034.771","294.2"
"53034.987","294.2"
"53035.095","294"
"53035.527","294"
"53035.635","293.8"
"53035.743","293.5"
"53035.851","293.3"
"53035.959","293.5"
"53036.067","293.3"
"53036.607","293.3"
"53036.715","292.9"
"53036.823","292.5"
"53036.931","292.2"
"53037.039","292.5"
"53037.147","292.2"
"53037.255","292"
"53037.471","292"
"53037.579","291.8"
"53037.687","290.7"
"53037.795","291.6"
"53037.903","291.1"
"53038.011","291.3"
"53038.119","290.3"
"53038.227","290.3"
"53038.335","290.7"
"53038.443","292"
"53038.551","292"
"53038.659","293.3"
"53038.767","293.8"
"53038.875","293.8"
"53038.983","293.5"
"53039.091","293.5"
"53039.199","293.3"
"53039.307","293.5"
"53039.523","293.5"
"53039.631","293.8"
"53039.847","293.8"
"53039.955","294.5"
"53040.063","295.5"
"53040.171","295.8"
"53040.279","294.6"
"53040.711","294.6"
"53040.819","294.5"
"53040.927","294.5"
"53041.035","294.6"
"53041.143","296"
"53041.251","296.4"
"53041.359","294.9"
"53041.467","294.6"
"53041.575","294.9"
"53041.683","294.6"
"53042.007","294.6"
"53042.115","295.1"
"53042.223","294.6"
"53042.439","294.6"
"53042.547","294.9"
"53042.655","294.9"
"53042.763","294.6"
"53043.087","294.6"
"53043.195","296"
"53043.303","298"
"53043.411","298.8"
"53043.519","298.8"
"53043.627","299.1"
"53043.735","298.8"
"53043.843","298.8"
"53043.951","298.6"
"53044.167","298.6"
"53044.275","298.2"
"53044.383","297.7"
"53044.491","297.3"
"53044.815","297.3"
"53044.923","297.1"
"53045.031","297.1"
"53045.139","296.8"
"53045.247","296.8"
"53045.355","296.2"
"53045.463","295.3"
"53045.571","295.1"
"53045.679","294.9"
"53046.327","294.9"
"53046.435","294.6"
"53046.543","295.1"
"53046.759","295.1"
"53046.867","294.2"
"53047.191","294.2"
"53047.299","294"
"53047.515","294"
"53047.623","293.8"
"53047.731","293.5"
"53048.163","293.5"
"53048.271","293.3"
"53048.379","293.5"
"53048.487","293.3"
"53048.595","292.6"
"53048.703","292.5"
"53048.811","292.2"
"53048.919","292.2"
"53049.027","292"
"53049.459","292"
"53049.567","291.6"
"53049.675","290.5"
"53049.783","290"
"53049.891","289.8"
"53049.999","289.8"
"53050.107","289.6"
"53050.215","289.3"
"53050.323","289.3"
"53050.431","289.1"
"53050.539","289.1"
"53050.647","288.7"
"53050.755","288.5"
"53050.863","286.5"
"53050.971","286.3"
"53051.079","285.8"
"53051.187","285.6"
"53051.295","285.6"
"53051.403","285.4"
"53051.511","285.1"
"53051.619","285"
"53051.727","284.5"
"53051.835","283.6"
"53051.943","283.6"
"53052.051","283.2"
"53052.159","282.3"
"53052.375","282.3"
"53052.483","281.9"
"53052.591","281.6"
"53052.699","281.5"
"53052.915","281.5"
"53053.023","281.2"
"53053.131","281"
"53053.239","281"
"53053.347","280.8"
"53053.455","280.8"
"53053.563","280.5"
"53053.671","280.1"
"53053.779","279.9"
"53053.887","280.5"
"53053.995","291.8"
"53054.103","292.2"
"53054.319","292.2"
"53054.427","292"
"53054.967","292"
"53055.075","290.3"
"53055.183","288.5"
"53055.291","288.9"
"53055.399","289.6"
"53055.507","290.5"
"53055.615","291.6"
"53055.723","292.9"
"53055.831","292.6"
"53055.939","292.9"
"53056.047","293.1"
"53056.155","294.6"
"53056.263","294.5"
"53056.371","292.9"
"53056.479","293.1"
"53056.587","292.9"
"53056.695","293.1"
"53056.803","293.3"
"53056.911","293.1"
"53057.019","293.1"
"53057.127","293.8"
"53057.235","292.9"
"53057.451","292.9"
"53057.559","293.1"
"53057.667","292.9"
"53057.991","292.9"
"53058.099","292.6"
"53058.207","291.8"
"53058.315","291.6"
"53058.423","291.8"
"53058.531","291.8"
"53058.639","292.2"
"53058.747","292.2"
"53058.855","292.6"
"53058.963","292.9"
"53059.071","293.1"
"53059.179","293.1"
"53059.287","293.3"
"53059.395","293.1"
"53059.719","293.1"
"53059.827","292.9"
"53059.935","293.1"
"53060.367","293.1"
"53060.475","293.3"
"53060.583","293.3"
"53060.691","292.9"
"53060.799","293.1"
"53060.907","293.3"
"53061.123","293.3"
"53061.231","293.1"
"53061.339","293.1"
"53061.447","293.3"
"53061.555","293.1"
"53061.663","293.3"
"53062.419","293.3"
"53062.527","293.5"
"53062.635","293.3"
"53062.743","293.1"
"53062.851","293.3"
"53063.607","293.3"
"53063.715","293.8"
"53063.823","294"
"53063.931","293.3"
"53064.687","293.3"
"53064.795","293.5"
"53064.903","293.3"
"53065.011","293.5"
"53065.119","293.5"
"53065.227","293.3"
"53065.335","293.3"
"53065.443","293.1"
"53065.551","293.3"
"53065.767","293.3"
"53065.875","293.1"
"53066.091","293.1"
"53066.199","289.8"
"53066.307","285.1"
"53066.415","286.5"
"53066.523","287.8"
"53066.631","288.5"
"53066.739","288.7"
"53066.847","290.3"
"53066.955","289.8"
"53067.171","289.8"
"53067.279","290"
"53067.387","290.3"
"53067.495","290.7"
"53067.603","290.9"
"53067.711","291.3"
"53067.819","291.6"
"53067.927","292"
"53068.035","292.9"
"53068.143","293.3"
"53068.251","292.9"
"53068.359","293.1"
"53068.575","293.1"
"53068.683","293.3"
"53068.791","293.1"
"53069.007","293.1"
"53069.115","293.5"
"53069.223","293.5"
"53069.331","293.3"
"53069.439","293.1"
"53069.763","293.1"
"53069.871","293.3"
"53070.087","293.3"
"53070.195","293.5"
"53070.303","293.5"
"53070.411","293.3"
"53070.843","293.3"
"53070.951","293.1"
"53071.275","293.1"
"53071.383","293.3"
"53072.247","293.3"
"53072.355","292.9"
"53072.571","292.9"
"53072.679","293.3"
"53073.219","293.3"
"53073.327","293.5"
"53073.435","293.8"
"53073.543","294"
"53073.651","293.3"
"53074.515","293.3"
"53074.623","293.5"
"53074.731","293.3"
"53074.947","293.3"
"53075.055","293.5"
"53075.163","293.3"
"53076.567","293.3"
"53076.675","293.5"
"53077.107","293.5"
"53077.215","293.3"
"53077.323","293.5"
"53077.539","293.5"
"53077.647","293.3"
"53078.511","293.3"
"53078.619","293.5"
"53078.727","293.8"
"53078.835","293.8"
"53078.943","293.5"
"53079.051","293.5"
"53079.159","293.8"
"53079.267","293.5"
"53079.591","293.5"
"53079.699","293.3"
"53079.807","293.3"
"53079.915","287.6"
"53080.023","285"
"53080.131","287.1"
"53080.239","288"
"53080.347","289.1"
"53080.455","290.7"
"53080.563","290.9"
"53080.671","291.1"
"53080.995","291.1"
"53081.103","291.3"
"53081.211","291.6"
"53081.319","291.6"
"53081.427","291.8"
"53081.535","292.2"
"53081.643","292.2"
"53081.751","292.5"
"53081.859","292.9"
"53081.967","292.9"
"53082.075","293.3"
"53082.183","293.1"
"53082.291","293.3"
"53082.399","293.1"
"53083.047","293.1"
"53083.155","293.3"
"53083.263","293.1"
"53083.371","293.3"
"53083.911","293.3"
"53084.019","293.8"
"53084.127","293.8"
"53084.235","293.3"
"53084.883","293.3"
"53084.991","293.5"
"53085.099","294"
"53085.207","294.2"
"53085.315","293.3"
"53085.639","293.3"
"53085.747","293.5"
"53085.855","293.3"
"53086.071","293.3"
"53086.179","292.9"
"53086.287","292.6"
"53086.395","292.6"
"53086.503","292.9"
"53086.611","292.9"
"53086.719","293.3"
"53087.043","293.3"
"53087.151","293.1"
"53087.259","292.9"
"53087.475","292.9"
"53087.583","293.1"
"53087.691","293.3"
"53090.283","293.3"
"53090.391","292.9"
"53090.607","292.9"
"53090.715","293.1"
"53090.823","293.3"
"53091.363","293.3"
"53091.471","293.1"
"53091.579","293.3"
"53092.443","293.3"
"53092.551","294.2"
"53092.659","294.2"
"53092.767","293.5"
"53092.983","293.5"
"53093.091","293.3"
"53093.415","293.3"
"53093.523","293.5"
"53093.631","293.8"
"53093.739","293.5"
"53094.063","293.5"
"53094.171","293.3"
"53095.359","293.3"
"53095.467","293.5"
"53095.575","293.3"
"53095.683","293.3"
"53095.791","292.9"
"53096.007","292.9"
"53096.115","293.1"
"53096.223","293.3"
"53096.331","293.5"
"53097.303","293.5"
"53097.411","293.3"
"53098.815","293.3"
"53098.923","293.1"
"53099.031","292.9"
"53099.139","292.6"
"53099.247","292.6"
"53099.355","292.9"
"53099.463","293.3"
"53100.111","293.3"
"53100.219","293.1"
"53100.327","293.1"
"53100.435","293.3"
"53100.975","293.3"
"53101.083","293.5"
"53101.191","293.8"
"53101.299","293.8"
"53101.407","293.5"
"53101.515","293.3"
"53101.623","293.3"
"53101.731","293.5"
"53102.811","293.5"
"53102.919","293.3"
"53103.027","293.3"
"53103.135","293.8"
"53103.243","294.2"
"53103.351","294.5"
"53103.459","293.5"
"53103.783","293.5"
"53103.891","293.3"
"53103.999","293.3"
"53104.107","293.5"
"53104.215","293.3"
"53104.539","293.3"
"53104.647","293.5"
"53106.267","293.5"
"53106.375","293.8"
"53106.483","293.5"
"53107.023","293.5"
"53107.131","293.8"
"53107.239","293.5"
"53107.347","293.3"
"53107.455","293.1"
"53107.563","292.9"
"53107.671","293.3"
"53107.779","293.5"
"53107.887","293.3"
"53107.995","293.5"
"53108.967","293.5"
"53109.075","293.3"
"53109.183","293.5"
"53109.507","293.5"
"53109.615","293.8"
"53109.723","293.5"
"53109.939","293.5"
"53110.047","293.3"
"53110.155","293.5"
"53110.263","293.3"
"53110.479","293.3"
"53110.587","293.5"
"53110.695","293.3"
"53110.803","293.5"
"53111.343","293.5"
"53111.451","293.3"
"53111.559","293.5"
"53111.667","293.8"
"53111.775","293.8"
"53111.883","293.5"
"53112.099","293.5"
"53112.207","293.8"
"53112.315","293.5"
"53112.423","293.5"
"53112.531","293.3"
"53112.639","293.5"
"53112.747","293.3"
"53112.855","293.1"
"53112.963","293.1"
"53113.071","293.5"
"53113.395","293.5"
"53113.503","293.8"
"53113.611","293.5"
"53113.719","293.8"
"53114.151","293.8"
"53114.259","293.5"
"53114.367","293.8"
"53114.475","293.5"
"53114.691","293.5"
"53114.799","293.3"
"53115.447","293.3"
"53115.555","293.5"
"53115.663","293.3"
"53115.771","292.6"
"53115.987","292.6"
"53116.095","292.9"
"53116.203","293.3"
"53116.635","293.3"
"53116.743","293.5"
"53116.851","294"
"53116.959","294"
"53117.067","294.2"
"53117.175","293.5"
"53117.715","293.5"
"53117.823","293.8"
"53117.931","294"
"53118.039","294.2"
"53118.147","294.2"
"53118.255","293.8"
"53118.579","293.8"
"53118.687","293.5"
"53118.795","293.8"
"53119.551","293.8"
"53119.659","293.5"
"53119.875","293.5"
"53119.983","293.3"
"53120.091","293.5"
"53120.199","293.3"
"53120.307","293.3"
"53120.415","293.5"
"53120.523","293.3"
"53120.631","293.5"
"53121.063","293.5"
"53121.171","293.3"
"53121.279","293.5"
"53121.495","293.5"
"53121.603","293.3"
"53121.711","293.5"
"53121.819","293.5"
"53121.927","293.3"
"53122.035","293.5"
"53122.143","293.5"
"53122.251","293.3"
"53122.359","293.5"
"53122.575","293.5"
"53122.683","293.3"
"53122.791","293.5"
"53122.899","293.5"
"53123.007","293.8"
"53123.115","293.8"
"53123.223","294"
"53123.331","293.5"
"53123.763","293.5"
"53123.871","293.8"
"53123.979","293.8"
"53124.087","293.5"
"53124.195","293.8"
"53124.519","293.8"
"53124.627","293.5"
"53124.843","293.5"
"53124.951","287.6"
"53125.059","285.8"
"53125.167","285.4"
"53125.275","286.7"
"53125.383","287.1"
"53125.491","288.5"
"53125.599","289.6"
"53125.707","289.8"
"53125.815","290"
"53125.923","290.3"
"53126.031","290.3"
"53126.139","290.7"
"53126.463","290.7"
"53126.571","291.1"
"53126.679","291.1"
"53126.787","291.3"
"53126.895","291.3"
"53127.003","291.6"
"53127.111","291.8"
"53127.219","292"
"53127.327","292.5"
"53127.435","293.1"
"53127.543","293.5"
"53127.651","293.1"
"53127.759","293.1"
"53127.867","293.3"
"53127.975","293.1"
"53129.379","293.1"
"53129.487","293.3"
"53129.595","293.5"
"53129.703","293.8"
"53129.811","293.3"
"53130.027","293.3"
"53130.135","293.1"
"53130.459","293.1"
"53130.567","293.3"
"53130.675","293.3"
"53130.783","293.5"
"53130.891","293.3"
"53130.999","293.1"
"53131.107","293.3"
"53131.539","293.3"
"53131.647","293.1"
"53131.755","292.9"
"53131.863","292.6"
"53131.971","292.6"
"53132.079","292.9"
"53132.187","293.1"
"53132.295","293.1"
"53132.403","293.3"
"53132.511","293.1"
"53132.619","293.3"
"53132.727","293.1"
"53132.943","293.1"
"53133.051","293.3"
"53133.159","293.1"
"53133.267","293.1"
"53133.375","293.3"
"53133.483","293.3"
"53133.591","293.1"
"53133.699","293.1"
"53133.807","293.3"
"53134.563","293.3"
"53134.671","293.1"
"53134.779","293.3"
"53134.887","293.3"
"53134.995","293.1"
"53135.103","293.3"
"53135.427","293.3"
"53135.535","293.1"
"53135.643","293.3"
"53136.075","293.3"
"53136.183","293.1"
"53136.291","293.3"
"53136.399","293.3"
"53136.507","293.1"
"53136.615","293.1"
"53136.723","293.3"
"53137.155","293.3"
"53137.263","293.1"
"53137.371","293.3"
"53139.639","293.3"
"53139.747","293.1"
"53139.855","292.9"
"53140.179","292.9"
"53140.287","293.1"
"53140.395","293.3"
"53140.827","293.3"
"53140.935","293.5"
"53141.043","293.5"
"53141.151","293.3"
"53141.259","293.3"
"53141.367","293.1"
"53141.475","293.3"
"53141.583","293.1"
"53141.691","293.3"
"53142.231","293.3"
"53142.339","293.1"
"53142.447","293.3"
"53142.771","293.3"
"53142.879","293.1"
"53142.987","292.9"
"53143.311","292.9"
"53143.419","293.3"
"53143.527","293.1"
"53143.635","293.3"
"53143.743","293.5"
"53143.851","293.3"
"53143.959","293.3"
"53144.067","293.5"
"53144.175","293.8"
"53144.283","293.5"
"53144.391","293.3"
"53144.499","293.3"
"53144.607","293.5"
"53144.715","293.3"
"53144.823","293.3"
"53144.931","293.5"
"53145.039","293.8"
"53145.147","293.8"
"53145.255","294.2"
"53145.363","293.5"
"53145.579","293.5"
"53145.687","293.3"
"53145.795","293.5"
"53145.903","293.5"
"53146.011","293.3"
"53146.119","293.1"
"53146.227","292.9"
"53146.335","292.9"
"53146.443","293.3"
"53148.063","293.3"
"53148.171","293.5"
"53148.279","293.8"
"53148.387","293.8"
"53148.495","293.5"
"53149.143","293.5"
"53149.251","293.3"
"53149.359","293.5"
"53155.083","293.5"
"53155.191","293.8"
"53155.299","293.8"
"53155.407","294"
"53155.515","293.5"
"53155.623","293.5"
"53155.731","293.8"
"53155.839","293.5"
"53156.271","293.5"
"53156.379","293.3"
"53156.487","293.5"
"53156.595","293.3"
"53157.135","293.3"
"53157.243","293.5"
"53157.351","293.8"
"53157.459","293.8"
"53157.567","293.5"
"53159.511","293.5"
"53159.619","293.3"
"53159.727","293.3"
"53159.835","293.5"
"53160.051","293.5"
"53160.159","293.3"
"53160.267","293.5"
"53160.375","294.2"
"53160.483","294.2"
"53160.591","293.8"
"53160.699","293.5"
"53162.103","293.5"
"53162.211","293.3"
"53162.319","293.3"
"53162.427","293.1"
"53162.535","293.1"
"53162.643","293.5"
"53162.751","293.8"
"53162.859","293.5"
"53164.263","293.5"
"53164.371","293.3"
"53164.479","293.3"
"53164.587","293.1"
"53164.695","293.3"
"53164.803","293.3"
"53164.911","293.5"
"53165.235","293.5"
"53165.343","293.8"
"53165.451","293.5"
"53165.559","293.5"
"53165.667","293.8"
"53165.775","293.5"
"53165.991","293.5"
"53166.099","293.8"
"53166.207","293.5"
"53166.315","293.5"
"53166.423","293.8"
"53166.531","293.8"
"53166.639","294"
"53166.747","293.8"
"53166.855","293.8"
"53166.963","293.5"
"53167.071","293.5"
"53167.179","293.8"
"53167.503","293.8"
"53167.611","293.5"
"53167.719","293.8"
"53167.935","293.8"
"53168.043","293.5"
"53168.151","293.8"
"53168.583","293.8"
"53168.691","293.5"
"53168.907","293.5"
"53169.015","293.8"
"53169.339","293.8"
"53169.447","293.5"
"53169.555","293.1"
"53169.771","293.1"
"53169.879","293.3"
"53169.987","293.5"
"53170.203","293.5"
"53170.311","293.8"
"53170.419","293.5"
"53170.527","293.5"
"53170.635","293.8"
"53170.743","293.5"
"53171.067","293.5"
"53171.175","293.8"
"53171.283","293.5"
"53172.903","293.5"
"53173.011","293.8"
"53173.119","293.5"
"53173.227","293.5"
"53173.335","293.8"
"53173.443","293.8"
"53173.551","294"
"53173.659","294"
"53173.767","294.2"
"53173.875","293.8"
"53173.983","293.8"
"53174.091","293.5"
"53174.199","293.8"
"53174.307","293.8"
"53174.415","293.5"
"53174.523","293.8"
"53174.739","293.8"
"53174.847","293.5"
"53175.063","293.5"
"53175.171","293.8"
"53175.279","293.5"
"53175.387","293.5"
"53175.495","293.8"
"53175.603","293.8"
"53175.711","294"
"53175.819","294"
"53175.927","293.8"
"53177.763","293.8"
"53177.871","294.5"
"53177.979","294"
"53178.195","294"
"53178.303","293.8"
"53178.735","293.8"
"53178.843","294.2"
"53178.951","294.2"
"53179.059","294.5"
"53179.167","291.8"
"53179.383","291.8"
"53179.491","291.6"
"53179.599","291.8"
"53179.707","291.6"
"53179.815","291.6"
"53179.923","291.3"
"53180.031","291.3"
"53180.139","291.1"
"53180.247","291.1"
"53180.355","291.3"
"53180.463","291.1"
"53180.895","291.1"
"53181.003","290.7"
"53181.219","290.7"
"53181.327","290.5"
"53181.435","290.7"
"53181.651","290.7"
"53181.759","290.5"
"53182.299","290.5"
"53182.407","290.3"
"53182.515","290.5"
"53182.623","290.3"
"53183.919","290.3"
"53184.027","289.6"
"53184.135","289.3"
"53184.243","288.9"
"53184.351","288.3"
"53184.459","288.9"
"53184.567","289.3"
"53184.675","289.1"
"53184.999","289.1"
"53185.107","289.6"
"53185.215","289.8"
"53185.323","290.5"
"53185.431","291.3"
"53185.539","292.2"
"53185.647","292.6"
"53185.755","292.9"
"53185.863","293.1"
"53186.403","293.1"
"53186.511","293.3"
"53186.619","293.1"
"53186.727","293.3"
"53186.835","293.3"
"53186.943","293.1"
"53187.051","293.3"
"53187.159","293.1"
"53187.267","293.8"
"53187.375","294"
"53187.483","293.3"
"53187.915","293.3"
"53188.023","291.1"
"53189.103","291.1"
"53189.211","290.9"
"53189.319","290.7"
"53189.643","290.7"
"53189.751","290.5"
"53190.291","290.5"
"53190.399","290.3"
"53190.507","290.5"
"53190.615","290.5"
"53190.723","290.3"
"53191.047","290.3"
"53191.155","290.5"
"53191.263","290.3"
"53191.371","290.3"
"53191.479","289.8"
"53192.235","289.8"
"53192.343","290"
"53192.451","290"
"53192.559","290.3"
"53192.667","290"
"53195.367","290"
"53195.475","289.8"
"53195.583","289.8"
"53195.691","290"
"53195.799","289.8"
"53195.907","290"
"53196.015","289.8"
"53196.123","289.8"
"53196.231","290"
"53196.339","289.8"
"53198.391","289.8"
"53198.499","289.3"
"53198.823","289.3"
"53198.931","289.1"
"53199.039","289.3"
"53199.147","289.1"
"53199.255","289.3"
"53199.363","289.3"
"53199.471","289.1"
"53199.579","289.3"
"53199.687","289.1"
"53200.551","289.1"
"53200.659","288.9"
"53200.767","288.7"
"53200.875","288.3"
"53200.983","287.6"
"53201.091","288.5"
"53201.199","288.7"
"53201.307","288.5"
"53201.631","288.5"
"53201.739","288.9"
"53201.847","289.8"
"53201.955","289.8"
"53202.063","291.3"
"53202.171","291.3"
"53202.279","292.2"
"53202.711","292.2"
"53202.819","292.5"
"53202.927","292.5"
"53203.035","292.2"
"53203.143","292.2"
"53203.251","292.5"
"53204.115","292.5"
"53204.223","292.6"
"53204.331","292.5"
"53204.439","292.5"
"53204.547","292.6"
"53204.655","292.6"
"53204.763","292.5"
"53204.871","292.5"
"53204.979","292.6"
"53205.087","292.6"
"53205.195","292.5"
"53205.303","292.6"
"53205.411","292.5"
"53205.519","292.6"
"53205.951","292.6"
"53206.059","292.9"
"53206.167","292.9"
"53206.275","292.6"
"53206.491","292.6"
"53206.599","292.9"
"53206.707","292.6"
"53206.923","292.6"
"53207.031","292.5"
"53207.247","292.5"
"53207.355","292.6"
"53207.571","292.6"
"53207.679","292.9"
"53208.003","292.9"
"53208.111","293.1"
"53208.219","293.1"
"53208.327","292.9"
"53209.083","292.9"
"53209.191","293.1"
"53209.299","293.1"
"53209.407","292.9"
"53210.163","292.9"
"53210.271","292.6"
"53210.379","292.2"
"53210.487","292"
"53210.595","292.5"
"53210.703","292.6"
"53210.811","292.6"
"53210.919","292.9"
"53211.243","292.9"
"53211.351","292.6"
"53211.459","292.6"
"53211.567","292.5"
"53211.675","292.6"
"53211.783","292.6"
"53211.891","292.9"
"53213.295","292.9"
"53213.403","292.6"
"53213.511","292.5"
"53213.835","292.5"
"53213.943","292.6"
"53214.051","292.6"
"53214.159","292.9"
"53215.563","292.9"
"53215.671","293.1"
"53215.779","292.9"
"53216.427","292.9"
"53216.535","293.1"
"53216.643","293.3"
"53216.751","293.3"
"53216.859","292.9"
"53216.967","293.1"
"53217.075","293.1"
"53217.183","292.9"
"53217.291","293.1"
"53217.615","293.1"
"53217.723","293.3"
"53217.831","293.3"
"53217.939","293.1"
"53218.371","293.1"
"53218.479","293.3"
"53218.587","293.1"
"53219.667","293.1"
"53219.775","293.3"
"53219.883","293.5"
"53219.991","293.5"
"53220.099","293.3"
"53220.207","293.1"
"53220.747","293.1"
"53220.855","293.3"
"53220.963","293.3"
"53221.071","293.8"
"53221.179","291.3"
"53221.287","291.1"
"53221.935","291.1"
"53222.043","290.7"
"53222.151","290.7"
"53222.259","290.5"
"53222.475","290.5"
"53222.583","290.3"
"53222.691","290.3"
"53222.799","290.5"
"53222.907","290.3"
"53223.015","290.3"
"53223.123","289.3"
"53223.231","289.3"
"53223.339","288.9"
"53223.447","288"
"53223.555","289.1"
"53223.663","289.3"
"53223.771","289.3"
"53223.879","288.9"
"53224.095","288.9"
"53224.203","288.3"
"53224.311","288"
"53224.419","288"
"53224.527","288.3"
"53224.635","290.3"
"53224.743","290.5"
"53224.851","291.8"
"53224.959","292.5"
"53225.175","292.5"
"53225.283","291.6"
"53225.391","291.3"
"53225.499","291.1"
"53225.607","291.6"
"53225.715","291.6"
"53225.823","291.8"
"53225.931","292"
"53226.039","292.2"
"53226.255","292.2"
"53226.363","291.3"
"53226.471","291.1"
"53226.579","291.1"
"53226.687","291.3"
"53226.795","291.3"
"53226.903","291.8"
"53227.011","291.8"
"53227.119","292"
"53227.335","292"
"53227.443","290.9"
"53227.767","290.9"
"53227.875","291.1"
"53227.983","291.1"
"53228.091","291.3"
"53228.199","291.6"
"53228.307","291.8"
"53228.415","290.7"
"53228.523","290.5"
"53228.631","290.3"
"53228.739","292.6"
"53229.171","292.6"
"53229.279","292.9"
"53229.387","292.6"
"53229.603","292.6"
"53229.711","292.9"
"53229.819","292.6"
"53229.927","292.6"
"53230.035","295.5"
"53230.143","296.4"
"53230.251","296.4"
"53230.359","296.2"
"53230.467","295.3"
"53230.575","294.6"
"53230.683","295.1"
"53230.791","293.1"
"53231.007","293.1"
"53231.115","292.9"
"53231.439","292.9"
"53231.547","293.3"
"53231.655","293.3"
"53231.763","292.9"
"53232.411","292.9"
"53232.519","290.9"
"53232.627","289.3"
"53232.735","290.5"
"53232.843","292"
"53232.951","292.2"
"53233.059","292.9"
"53233.815","292.9"
"53233.923","289.3"
"53234.031","287.1"
"53234.139","287.1"
"53234.247","288.9"
"53234.355","288.9"
"53234.463","290"
"53234.571","291.1"
"53234.679","292.2"
"53234.787","292.5"
"53234.895","292.6"
"53235.003","292.6"
"53235.111","292.9"
"53235.219","292.6"
"53235.327","292.6"
"53235.435","292.9"
"53235.759","292.9"
"53235.867","292.6"
"53235.975","292.9"
"53238.891","292.9"
"53238.999","293.1"
"53239.107","293.3"
"53239.215","292.9"
"53239.323","292.9"
"53239.431","293.1"
"53239.647","293.1"
"53239.755","292.9"
"53239.863","293.1"
"53239.971","293.1"
"53240.079","293.5"
"53240.187","293.8"
"53240.295","293.1"
"53240.619","293.1"
"53240.727","292.9"
"53240.835","293.1"
"53240.943","293.1"
"53241.051","292.9"
"53241.159","293.1"
"53243.103","293.1"
"53243.211","292.9"
"53243.319","292.6"
"53243.427","292.6"
"53243.535","292.9"
"53243.751","292.9"
"53243.859","293.1"
"53244.183","293.1"
"53244.291","292.9"
"53244.399","292.9"
"53244.507","292.6"
"53244.615","292.9"
"53244.831","292.9"
"53244.939","293.1"
"53245.587","293.1"
"53245.695","292.9"
"53245.803","293.1"
"53247.315","293.1"
"53247.423","292.9"
"53247.963","292.9"
"53248.071","293.1"
"53248.287","293.1"
"53248.395","292.9"
"53248.503","292"
"53248.611","291.8"
"53249.043","291.8"
"53249.151","292"
"53250.015","292"
"53250.123","292.2"
"53250.231","292.2"
"53250.339","292.5"
"53250.447","292.5"
"53250.555","292.6"
"53250.663","292.6"
"53250.771","292.9"
"53251.527","292.9"
"53251.635","293.1"
"53251.743","293.5"
"53251.851","293.8"
"53251.959","292.9"
"53252.067","292.9"
"53252.175","293.1"
"53252.283","292.9"
"53252.391","293.1"
"53252.715","293.1"
"53252.823","293.3"
"53252.931","293.3"
"53253.039","293.1"
"53253.255","293.1"
"53253.363","292.9"
"53253.687","292.9"
"53253.795","293.1"
"53253.903","292.9"
"53254.119","292.9"
"53254.227","293.1"
"53254.551","293.1"
"53254.659","292.9"
"53254.767","293.1"
"53254.875","293.3"
"53254.983","293.8"
"53255.091","293.8"
"53255.199","293.1"
"53255.307","293.3"
"53255.415","293.3"
"53255.523","293.1"
"53255.847","293.1"
"53255.955","293.5"
"53256.063","294.5"
"53256.171","295.1"
"53256.279","291.3"
"53256.495","291.3"
"53256.603","291.1"
"53256.927","291.1"
"53257.035","291.3"
"53257.143","292"
"53257.251","292.2"
"53257.359","292.2"
"53257.467","292.5"
"53257.683","292.5"
"53257.791","292.2"
"53257.899","292.2"
"53258.007","292.5"
"53258.115","292.5"
"53258.223","292.9"
"53258.331","293.1"
"53258.547","293.1"
"53258.655","293.3"
"53258.763","293.3"
"53258.871","293.1"
"53258.979","293.1"
"53259.087","293.3"
"53259.411","293.3"
"53259.519","294"
"53259.627","294"
"53259.735","293.8"
"53259.843","294"
"53260.059","294"
"53260.167","294.2"
"53260.275","295.1"
"53260.383","295.5"
"53261.247","295.5"
"53261.355","295.3"
"53261.463","295.1"
"53261.679","295.1"
"53261.787","294.9"
"53261.895","295.1"
"53262.219","295.1"
"53262.327","295.3"
"53262.435","295.5"
"53262.543","295.8"
"53262.651","296"
"53262.759","295.8"
"53262.867","296"
"53263.083","296"
"53263.191","295.8"
"53263.299","296"
"53263.407","296.2"
"53263.515","296.8"
"53263.623","296.8"
"53263.731","297.1"
"53264.271","297.1"
"53264.379","297.3"
"53264.487","297.3"
"53264.595","298"
"53264.703","298.2"
"53264.811","298.2"
"53264.919","298.4"
"53265.459","298.4"
"53265.567","298.6"
"53265.675","298.8"
"53265.783","298.8"
"53265.891","299.1"
"53265.999","298.8"
"53266.107","299.1"
"53268.699","299.1"
"53268.807","298.2"
"53268.915","296.6"
"53269.023","296.2"
"53269.131","296"
"53269.239","295.8"
"53269.779","295.8"
"53269.887","294.9"
"53270.103","294.9"
"53270.211","294.6"
"53270.319","294.2"
"53270.643","294.2"
"53270.751","294"
"53270.859","293.8"
"53270.967","293.8"
"53271.075","292"
"53271.183","291.8"
"53271.291","291.6"
"53271.507","291.6"
"53271.615","290.3"
"53271.723","291.6"
"53271.831","291.6"
"53271.939","290.5"
"53272.047","290.5"
"53272.155","288"
"53272.263","287"
"53272.371","286.5"
"53272.479","286.7"
"53272.587","288"
"53272.695","289.3"
"53272.803","289.3"
